Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
14,"S Winzinger, G Wirtz","Model-based analysis of serverless applications",2019,"2019 IEEE/ACM 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8877078/","https://scholar.google.com/scholar?cites=8519519933021303833&as_sdt=2005&sciodt=0,5&hl=en",153,"2023-11-04 14:24:16","","","","",,,,,14,3.50,7,2,4,"Serverless computing is a relatively new execution model where the cloud platform … serverless application based on a specialized graph holding all relevant features. Our serverless-…","https://www.researchgate.net/profile/Stefan_Winzinger/publication/334290118_Model-Based_Analysis_of_Serverless_Applications/links/5d22f716a6fdcc2462ca9b00/Model-Based-Analysis-of-Serverless-Applications.pdf","https://scholar.google.com/scholar?q=related:GTSYoD1qO3YJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
21,"S Wu, Z Tao, H Fan, Z Huang, X Zhang…","Container lifecycle‐aware scheduling for serverless computing",2022,"Software: Practice …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.3016","https://scholar.google.com/scholar?cites=6685571510343153086&as_sdt=2005&sciodt=0,5&hl=en",256,"2023-11-04 14:24:16","","10.1002/spe.3016","","",,,,,21,21.00,4,6,1,"… a main benefit of serverless computing. When bursty workloads arrive, a serverless platform … We propose a container lifecycle‐aware scheduling strategy for serverless computing, CAS. …","","https://scholar.google.com/scholar?q=related:vrV58t3rx1wJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
20,"S Zhang, X Luo, E Litvinov","Serverless computing for cloud-based power grid emergency generation dispatch",2021,"International Journal of Electrical Power & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0142061520313569","https://scholar.google.com/scholar?cites=17560620673136921929&as_sdt=2005&sciodt=0,5&hl=en",487,"2023-11-04 14:24:16","","","","",,,,,20,10.00,7,3,2,"… Give the background, we present a serverless solution for the … This serverless architecture relieves customers from the … Section 2 provides a brief introduction to serverless computing …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7377758/","https://scholar.google.com/scholar?q=related:SQ21SXbbs_MJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
2,"S Zheng, B Liu, W Lin, X Ye, K Li","A package-aware scheduling strategy for edge serverless functions based on multi-stage optimization",2023,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X23000547","https://scholar.google.com/scholar?cites=17369799970418936710&as_sdt=2005&sciodt=0,5&hl=en",444,"2023-11-04 14:24:16","","","","",,,,,2,2.00,0,5,1,"… Serverless computing offers a promising deployment model for edge IoT applications. However, serverless … We also found that the measures taken by serverless platforms to reduce …","","https://scholar.google.com/scholar?q=related:hktpQAvtDfEJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
43,"SI Ahamed, F Rahman, E Hoque…","S3PR: Secure serverless search protocols for RFID",2008,"… and Assurance (isa …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4511560/","https://scholar.google.com/scholar?cites=6138253897502867258&as_sdt=2005&sciodt=0,5&hl=en",463,"2023-11-04 14:24:16","","","","",,,,,43,2.87,11,4,15,"For RFID tags to proliferate in our day to day life, they will have to offer practical, low cost and secured mechanisms for tag authentication which has been in the midst of researcher's …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6ecb3bdf0618be391a0e2c0454af813da5807b78","https://scholar.google.com/scholar?q=related:Or_Q3WV1L1UJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
128,"SK Mohanty, G Premsankar, M Di Francesco","An Evaluation of Open Source Serverless Computing Frameworks.",2018,"CloudCom","acris.aalto.fi","https://acris.aalto.fi/ws/portalfiles/portal/30436087/mohanty2018serverless.pdf","https://scholar.google.com/scholar?cites=9582756563120075610&as_sdt=2005&sciodt=0,5&hl=en",42,"2023-11-04 14:24:16","PDF","","","",,,,,128,25.60,43,3,5,"… serverless computing are low operational concerns and efficient resource management and utilization. Serverless … Open source serverless frameworks are a promising solution to avoid …","https://acris.aalto.fi/ws/portalfiles/portal/30436087/mohanty2018serverless.pdf","https://scholar.google.com/scholar?q=related:WrPQkVLK_IQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
35,"SK Mondal, R Pan, HMD Kabir, T Tian…","Kubernetes in IT administration and serverless computing: An empirical study and research challenges",2022,"The Journal of …","Springer","https://link.springer.com/article/10.1007/s11227-021-03982-3","https://scholar.google.com/scholar?cites=16835978511722980656&as_sdt=2005&sciodt=0,5&hl=en",168,"2023-11-04 14:24:16","","10.1007/s11227-021-03982-3","","",,,,,35,35.00,7,5,1,"… an app to the serverless platform and analyze the prominent features of serverless toward the distributed design and development. We present a number of security issues of serverless …","","https://scholar.google.com/scholar?q=related:MKVbbUFppekJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
28,"SR Chaudhry, A Palade, A Kazmi…","Improved QoS at the edge using serverless computing to deploy virtual network functions",2020,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9145582/","https://scholar.google.com/scholar?cites=10106660964112057309&as_sdt=2005&sciodt=0,5&hl=en",330,"2023-11-04 14:24:16","","","","",,,,,28,9.33,7,4,3,"… This article presents an approach to integration that leverages serverless … serverless edge with FPGA-based computational acceleration. We show that FPGA-enabled serverless …","","https://scholar.google.com/scholar?q=related:3cM0d5kSQowJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
16,"SR Poojara, CK Dehury, P Jakovits…","Serverless data pipeline approaches for IoT data in fog and cloud computing",2022,"Future Generation …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X21004933","https://scholar.google.com/scholar?cites=866436061878641563&as_sdt=2005&sciodt=0,5&hl=en",349,"2023-11-04 14:24:16","","","","",,,,,16,16.00,4,4,1,"… This can be streamlined by the use of a Serverless (or FaaS) cloud computing model, where … In this work, we investigate the benefits of building Serverless data pipelines (SDP) for IoT …","https://arxiv.org/pdf/2112.09974","https://scholar.google.com/scholar?q=related:m2Pd-AEzBgwJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
40,"SS Gill","Quantum and blockchain based Serverless edge computing: A vision, model, new trends and future directions",2021,"Internet Technology Letters","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/itl2.275","https://scholar.google.com/scholar?cites=7931859256251354623&as_sdt=2005&sciodt=0,5&hl=en",280,"2023-11-04 14:24:16","","10.1002/itl2.275","","",,,,,40,20.00,40,1,2,"… Edge computing can be utilized for Serverless computing … Serverless edge computing. Blockchain and Quantum computing can be used to provide secure and reliable edge Serverless …","https://qmro.qmul.ac.uk/xmlui/bitstream/handle/123456789/70353/Gill%20Quantum%20and%20Blockchain%202021%20Accepted.pdf?sequence=2","https://scholar.google.com/scholar?q=related:_41BAfifE24J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
116,"T Elgamal, A Sandur, K Nahrstedt…","Costless: Optimizing cost of serverless computing through function fusion and placement",2018,"2018 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8567674/","https://scholar.google.com/scholar?cites=12464164730224917229&as_sdt=2005&sciodt=0,5&hl=en",82,"2023-11-04 14:24:16","","","","",,,,,116,23.20,29,4,5,"… However, since serverless platforms are relatively new, they have a completely … price of serverless applications in AWS Lambda. We first describe the factors affecting price of serverless …","https://arxiv.org/pdf/1811.09721","https://scholar.google.com/scholar?q=related:7ToCv8ib-awJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
15,"T Lykhenko, R Soares, L Rodrigues","FaaSTCC: efficient transactional causal consistency for serverless computing",2021,"Proceedings of the 22nd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3464298.3493392","https://scholar.google.com/scholar?cites=1685295105555695092&as_sdt=2005&sciodt=0,5&hl=en",445,"2023-11-04 14:24:16","","10.1145/3464298.3493392","","",,,,,15,7.50,5,3,2,"In this paper we study mechanisms that permit to augment the FaaS middleware with support for Transactional Causal Consistency (TCC). At first glance, it may seem that offering TCC …","https://dl.acm.org/doi/pdf/10.1145/3464298.3493392","https://scholar.google.com/scholar?q=related:9AVaLPheYxcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
191,"T Lynn, P Rosati, A Lejeune…","A preliminary review of enterprise serverless cloud computing (function-as-a-service) platforms",2017,"2017 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8241104/","https://scholar.google.com/scholar?cites=1500836985370179579&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-11-04 14:24:16","","","","",,,,,191,31.83,48,4,6,"… in the introduction of serverless computing platforms by the … analysis of seven enterprise serverless computing platforms. It … for research on enterprise serverless cloud computing. The …","https://www.researchgate.net/profile/Pierangelo-Rosati/publication/321753133_A_Preliminary_Review_of_Enterprise_Serverless_Cloud_Computing_Function-as-a-Service_Platforms/links/5a2feb7d458515a13d851ec0/A-Preliminary-Review-of-Enterprise-Serverless-Cloud-Computing-Function-as-a-Service-Platforms.pdf","https://scholar.google.com/scholar?q=related:-_fBUkkL1BQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
111,"T Rausch, A Rashed, S Dustdar","Optimized container scheduling for data-intensive serverless edge computing",2021,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X2030399X","https://scholar.google.com/scholar?cites=17447896019035695288&as_sdt=2005&sciodt=0,5&hl=en",171,"2023-11-04 14:24:16","HTML","","","",,,,,111,55.50,37,3,2,"… Serverless computing has emerged as a compelling model to … Although serverless platforms have reached a high level of maturity… To compute the optimization we introduce a serverless …","https://www.sciencedirect.com/science/article/pii/S0167739X2030399X","https://scholar.google.com/scholar?q=related:uCiThPxgI_IJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
87,"T Rausch, W Hummer, V Muthusamy…","Towards a serverless platform for edge {AI}",2019,"2nd USENIX Workshop …","usenix.org","https://www.usenix.org/conference/hotedge19/presentation/rausch","https://scholar.google.com/scholar?cites=3754207797092035626&as_sdt=2005&sciodt=0,5&hl=en",61,"2023-11-04 14:24:16","","","","",,,,,87,21.75,22,4,4,"… This paper proposes a serverless platform for building and … the limitations of current serverless function schedulers, and … In this paper, we present a serverless platform to build and …","https://www.usenix.org/system/files/hotedge19-paper-rausch.pdf","https://scholar.google.com/scholar?q=related:KiyszhmgGTQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
134,"T Yu, Q Liu, D Du, Y Xia, B Zang, Z Lu, P Yang…","Characterizing serverless platforms with serverlessbench",2020,"Proceedings of the 11th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3419111.3421280","https://scholar.google.com/scholar?cites=11150858496484227050&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-11-04 14:24:16","","10.1145/3419111.3421280","","",,,,,134,44.67,17,8,3,"… serverless platforms and reveal implications in serverless computing. We first present four distinguishing metrics in serverless … suite for evaluating serverless computing systems. We …","https://ipads.se.sjtu.edu.cn/zh/publications/YuSoCC20.pdf","https://scholar.google.com/scholar?q=related:6reWB7nOv5oJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
88,"T Zhang, D Xie, F Li, R Stutsman","Narrowing the gap between serverless and its state with storage functions",2019,"… of the ACM Symposium on Cloud …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3357223.3362723","https://scholar.google.com/scholar?cites=6600672585508728765&as_sdt=2005&sciodt=0,5&hl=en",76,"2023-11-04 14:24:16","","10.1145/3357223.3362723","","",,,,,88,22.00,22,4,4,"… serverless architectures with fast “ephemeral” stores designed to hold state between different functions in chains of serverless functions [… Instead, we argue serverless represents a new …","https://dl.acm.org/doi/pdf/10.1145/3357223.3362723","https://scholar.google.com/scholar?q=related:vS_oob5MmlsJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
730,"TE Anderson, MD Dahlin, JM Neefe…","Serverless network file systems",1995,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/224056.224066","https://scholar.google.com/scholar?cites=7174348605130453255&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-11-04 14:24:16","","10.1145/224056.224066","","",,,,,730,26.07,183,4,28,"… , our serverless clesign also provides high availability … refined them to work well in our serverless system. For instance, we have … of our serverless approach is that it is only appropriate …","https://dl.acm.org/doi/pdf/10.1145/224056.224066","https://scholar.google.com/scholar?q=related:B7GehwtokGMJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
511,"TE Anderson, MD Dahlin, JM Neefe…","Serverless network file systems",1996,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/225535.225537","https://scholar.google.com/scholar?cites=17829828707919517753&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-11-04 14:24:16","","10.1145/225535.225537","","",,,,,511,18.93,128,4,27,"… by utilizing a new serverless management … them to work well in our serverless system. For instance, we have … be viewed as evidence that the serverless approach is promising, not as “…","https://dl.acm.org/doi/pdf/10.1145/225535.225537","https://scholar.google.com/scholar?q=related:OdiaTb5GcPcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
16,"TJ Skluzacek, R Chard, R Wong, Z Li…","Serverless workflows for indexing large scientific data",2019,"… on Serverless …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3366623.3368140","https://scholar.google.com/scholar?cites=8524351708791776925&as_sdt=2005&sciodt=0,5&hl=en",460,"2023-11-04 14:24:16","","10.1145/3366623.3368140","","",,,,,16,4.00,3,5,4,"The use and reuse of scientific data is ultimately dependent on the ability to understand what those data represent, how they were captured, and how they can be used. In many ways, …","https://zhuozhaoli.github.io/assets/pdf/WOSC-skluzacek-xtract-2019.pdf","https://scholar.google.com/scholar?q=related:nSYHF7eUTHYJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
14,"TJ Skluzacek, R Wong, Z Li, R Chard, K Chard…","A serverless framework for distributed bulk metadata extraction",2021,"Proceedings of the 30th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3431379.3460636","https://scholar.google.com/scholar?cites=9393376882919157957&as_sdt=2005&sciodt=0,5&hl=en",484,"2023-11-04 14:24:16","","10.1145/3431379.3460636","","",,,,,14,7.00,2,6,2,"We introduce Xtract, an automated and scalable system for bulk metadata extraction from large, distributed research data repositories. Xtract orchestrates the application of metadata …","https://par.nsf.gov/servlets/purl/10324365","https://scholar.google.com/scholar?q=related:xTDDu4H6W4IJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
6,"TP Bac, MN Tran, YH Kim","Serverless computing approach for deploying machine learning applications in edge layer",2022,"2022 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9687209/","https://scholar.google.com/scholar?cites=15637885624927861307&as_sdt=2005&sciodt=0,5&hl=en",466,"2023-11-04 14:24:16","","","","",,,,,6,6.00,2,3,1,"… and managing serverless machine … serverless AI applications. Based on this motivation, in this paper, we propose an architecture for deploying machine learning workload as serverless …","","https://scholar.google.com/scholar?q=related:OzoDcB_uBNkJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
1,"U Satapathy, R Thakur…","DisProTrack: Distributed Provenance Tracking over Serverless Applications",2023,"… -IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10228884/","https://scholar.google.com/scholar?cites=2695121357639157391&as_sdt=2005&sciodt=0,5&hl=en",499,"2023-11-04 14:24:16","","","","",,,,,1,1.00,0,3,1,"… be deployed in the serverless platform. Since most of the serverless functions are deployed … and (ii) System and/or serverless daemon logs (ie, logs from the physical servers systems) – …","",""
67,"V Giménez-Alventosa, G Moltó, M Caballer","A framework and a performance assessment for serverless MapReduce on AWS Lambda",2019,"Future Generation Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X18325172","https://scholar.google.com/scholar?cites=14490148422639186352&as_sdt=2005&sciodt=0,5&hl=en",246,"2023-11-04 14:24:16","","","","",,,,,67,16.75,22,3,4,"… In recent years, serverless computing and, in particular, Functions as a Service (FaaS) has … In this article, a high-performant serverless architecture has been created to execute …","https://riunet.upv.es/bitstream/handle/10251/139362/Gim%C3%A9nez-Alventosa?sequence=7","https://scholar.google.com/scholar?q=related:sHEY4jdZF8kJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
40,"V Gupta, S Kadhe, T Courtade…","Oversketched newton: Fast convex optimization for serverless systems",2020,"… Conference on Big …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9378289/","https://scholar.google.com/scholar?cites=16127842790738616127&as_sdt=2005&sciodt=0,5&hl=en",234,"2023-11-04 14:24:16","","","","",,,,,40,13.33,10,4,3,"… The use of serverless … serverless will grow by USD 9.16 billion during 20192023 (at a CAGR of 11%) [5]. Indeed, according to the Berkeley view on Serverless Computing [6], serverless …","https://arxiv.org/pdf/1903.08857","https://scholar.google.com/scholar?q=related:P99Rt5Gb0d8J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
178,"V Ishakian, V Muthusamy…","Serving deep learning models in a serverless platform",2018,"2018 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8360337/","https://scholar.google.com/scholar?cites=1754930874696774304&as_sdt=2005&sciodt=0,5&hl=en",46,"2023-11-04 14:24:16","","","","",,,,,178,35.60,59,3,5,"Serverless computing has emerged as a compelling paradigm for the development and … In this work we evaluate the suitability of a serverless computing environment for the inferencing …","https://arxiv.org/pdf/1710.08460","https://scholar.google.com/scholar?q=related:oLKqH1XEWhgJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
40,"V Ivanov, K Smolander","Implementation of a DevOps pipeline for serverless applications",2018,"… 2018, Wolfsburg, Germany, November 28–30 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-03673-7_4","https://scholar.google.com/scholar?cites=12665649007039583661&as_sdt=2005&sciodt=0,5&hl=en",241,"2023-11-04 14:24:16","","10.1007/978-3-030-03673-7_4","","",,,,,40,8.00,20,2,5,"… Although many practitioners agree that Serverless simplifies operations part of … Serverless affects DevOps practices and demonstrate a DevOps pipeline implementation for a Serverless …","https://aaltodoc.aalto.fi/bitstream/handle/123456789/32432/master_Ivanov_Vitalii_2018.pdf","https://scholar.google.com/scholar?q=related:rZVfmqpsxa8J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
13,"V Kjorveziroski, C Bernad Canto…","IoT serverless computing at the edge: Open issues and research direction",2021,"… on Networks and …","repository.ukim.mk","https://repository.ukim.mk/handle/20.500.12188/22701","https://scholar.google.com/scholar?cites=15289620493185681306&as_sdt=2005&sciodt=0,5&hl=en",282,"2023-11-04 14:24:16","","","","",,,,,13,6.50,4,3,2,"… existing research findings about serverless edge computing for IoT … areas relevant to the use of serverless at the network edge, … is needed to adapt serverless to the resource constrained …","https://repository.ukim.mk/bitstream/20.500.12188/22701/1/03-TNC-serverless-open-issues.pdf","https://scholar.google.com/scholar?q=related:mofdptSkL9QJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
18,"V Kjorveziroski, S Filiposka","Kubernetes distributions for the edge: serverless performance evaluation",2022,"The Journal of Supercomputing","Springer","https://link.springer.com/article/10.1007/s11227-022-04430-6","https://scholar.google.com/scholar?cites=13211974632392496377&as_sdt=2005&sciodt=0,5&hl=en",197,"2023-11-04 14:24:16","","10.1007/s11227-022-04430-6","","",,,,,18,18.00,9,2,1,"… new edge infrastructures for serverless workloads in terms of … , are used by many serverless platforms today. We evaluate … We use the OpenFaaS serverless platform and employ 14 …","https://repository.ukim.mk/bitstream/20.500.12188/22703/1/05-EMBARGO-supe-serverless-evaluation.pdf","https://scholar.google.com/scholar?q=related:-RQ6me1cWrcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
17,"V Kjorveziroski, S Filiposka, V Trajkovik","Iot serverless computing at the edge: A systematic mapping review",2021,"Computers","mdpi.com","https://www.mdpi.com/2073-431X/10/10/130","https://scholar.google.com/scholar?cites=874091214950499711&as_sdt=2005&sciodt=0,5&hl=en",180,"2023-11-04 14:24:16","","","","",,,,,17,8.50,6,3,2,"… examine the current state of serverless research in relation to … accepted definition for serverless computing as introduced … the term serverless edge computing to refer to such serverless …","https://www.mdpi.com/2073-431X/10/10/130/pdf","https://scholar.google.com/scholar?q=related:fwVqMFRlIQwJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
34,"V Lenarduzzi, A Panichella","Serverless testing: Tool vendors' and experts' points of view",2020,"IEEE Software","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9222011/","https://scholar.google.com/scholar?cites=14200042625372344690&as_sdt=2005&sciodt=0,5&hl=en",262,"2023-11-04 14:24:16","","","","",,,,,34,11.33,17,2,3,"… We designed and conducted three interviews among two tools vendor leaders in the serverless domain (Epsagon and Thundra) and one expert in the field (Yan Cui) …","https://lutpub.lut.fi/bitstream/handle/10024/162214/lenarduzzi_et_al_serverless_testing_postprint.pdf?sequence=1","https://scholar.google.com/scholar?q=related:clG5YIivEMUJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
22,"V Lenarduzzi, J Daly, A Martini, S Panichella…","Toward a technical debt conceptualization for serverless computing",2020,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9222009/","https://scholar.google.com/scholar?cites=13231601639891494360&as_sdt=2005&sciodt=0,5&hl=en",306,"2023-11-04 14:24:16","","","","",,,,,22,7.33,4,5,3,"… of serverless computing concepts and practices and elaborate on them via empirical inquiry. Our results suggest that higher serviceability of serverless … monitoring of serverless systems. …","https://lutpub.lut.fi/bitstream/handle/10024/162215/lenarduzzi_et_al_toward_a_postprint.pdf?sequence=1","https://scholar.google.com/scholar?q=related:2GU1Y5YXoLcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
22,"V Mittal, S Qi, R Bhattacharya, X Lyu, J Li…","Mu: an efficient, fair and responsive serverless framework for resource-constrained edge clouds",2021,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3472883.3487014","https://scholar.google.com/scholar?cites=14121924111326507814&as_sdt=2005&sciodt=0,5&hl=en",370,"2023-11-04 14:24:16","","10.1145/3472883.3487014","","",,,,,22,11.00,4,6,2,"… In this paper we propose a redesigned serverless platform … management components of a serverless platform: autoscaling, load … to the Knative serverless platform and demonstrate its …","https://dl.acm.org/doi/pdf/10.1145/3472883.3487014","https://scholar.google.com/scholar?q=related:JvOjeCgn-8MJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
74,"V Shankar, K Krauth, K Vodrahalli, Q Pu…","Serverless linear algebra",2020,"Proceedings of the 11th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3419111.3421287","https://scholar.google.com/scholar?cites=8610096052896114265&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-11-04 14:24:16","","10.1145/3419111.3421287","","",,,,,74,24.67,15,5,3,"… algebra built on a disaggregated serverless programming model, and LAmbdaPACK, a companion domain-specific language designed for serverless execution of highly parallel linear …","https://dl.acm.org/doi/pdf/10.1145/3419111.3421287","https://scholar.google.com/scholar?q=related:Wabd6r00fXcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
62,"V Shankar, K Krauth, Q Pu, E Jonas…","Numpywren: Serverless linear algebra",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1810.09679","https://scholar.google.com/scholar?cites=5039287442407994653&as_sdt=2005&sciodt=0,5&hl=en",63,"2023-11-04 14:24:16","","","","",,,,,62,12.40,12,5,5,"… on a serverless architecture. We also introduce LAmbdaPACK, a domain-specific language designed to implement highly parallel linear algebra algorithms in a serverless … of serverless …","https://arxiv.org/pdf/1810.09679","https://scholar.google.com/scholar?q=related:HbXQxTol70UJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
66,"V Sreekanti, C Wu, S Chhatrapati…","A fault-tolerance shim for serverless computing",2020,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3342195.3387535","https://scholar.google.com/scholar?cites=4226379032249282294&as_sdt=2005&sciodt=0,5&hl=en",160,"2023-11-04 14:24:16","","10.1145/3342195.3387535","","",,,,,66,22.00,17,4,3,"… Given the unsuitability of the original RAMP protocols for serverless infrastructure, we … • The design of aft, a low-overhead, transparent fault tolerance shim for serverless applications that …","https://dl.acm.org/doi/pdf/10.1145/3342195.3387535","https://scholar.google.com/scholar?q=related:9q5gZ1YdpzoJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
16,"V Sreekanti, H Subbaraj, C Wu, JE Gonzalez…","Optimizing prediction serving on low-latency serverless dataflow",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.05832","https://scholar.google.com/scholar?cites=8695325700466891453&as_sdt=2005&sciodt=0,5&hl=en",433,"2023-11-04 14:24:16","","","","",,,,,16,5.33,3,5,3,"Prediction serving systems are designed to provide large volumes of low-latency inferences machine learning models. These systems mix data processing and computationally …","https://arxiv.org/pdf/2007.05832","https://scholar.google.com/scholar?q=related:vVqnnqcArHgJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
9,"V Yussupov, G Falazi, U Breitenbücher…","On the serverless nature of blockchains and smart contracts",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2011.12729","https://scholar.google.com/scholar?cites=12086693750033231477&as_sdt=2005&sciodt=0,5&hl=en",451,"2023-11-04 14:24:16","","","","",,,,,9,3.00,2,4,3,"… overall guarantees and capabilities of serverless architectures. Therefore, in … serverless picture and derive a set of scenarios in which they act as different component types in serverless …","https://arxiv.org/pdf/2011.12729.pdf?utm_campaign=ConsenSys%20Diligence&utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz--wQeQie_BCg9LUcK0-BKnUrvYnrk4uGXjx2ApswW6WVloobsXKzODVGKvlJF0WZHbKzL_z","https://scholar.google.com/scholar?q=related:dS6qd-2PvKcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
12,"V Yussupov, U Breitenbücher, A Kaplan…","SEAPORT: Assessing the Portability of Serverless Applications.",2020,"CLOSER","iaas.uni-stuttgart.de","https://www.iaas.uni-stuttgart.de/publications/INPROC-2020-24-SEAPORT-Method.pdf","https://scholar.google.com/scholar?cites=9266755001199002923&as_sdt=2005&sciodt=0,5&hl=en",452,"2023-11-04 14:24:16","PDF","","","",,,,,12,4.00,3,4,3,"… To abstract away provider details, as a part of the SEAPORT method we introduce the CAnonical SErverless (CASE) model. Although there exist modeling approaches for serverless …","https://www.iaas.uni-stuttgart.de/publications/INPROC-2020-24-SEAPORT-Method.pdf","https://scholar.google.com/scholar?q=related:K4UKg5MgmoAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
